397,260729564,RandomPlayer,0,260729564,39,game00397.log,
398,RandomPlayer,260729564,0,RandomPlayer,15,game00398.log,
399,260729564,RandomPlayer,1,RandomPlayer,36,game00399.log,
400,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00400.log,
401,260729564,RandomPlayer,0,260729564,29,game00401.log,
402,RandomPlayer,260729564,1,260729564,26,game00402.log,
403,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00403.log,
404,RandomPlayer,260729564,0,RandomPlayer,27,game00404.log,TIMEOUT
405,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00405.log,
406,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00406.log,
407,260729564,RandomPlayer,1,RandomPlayer,20,game00407.log,
408,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00408.log,
409,260729564,RandomPlayer,1,RandomPlayer,20,game00409.log,
410,RandomPlayer,260729564,1,260729564,44,game00410.log,
411,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00411.log,
412,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00412.log,
413,260729564,RandomPlayer,0,260729564,43,game00413.log,
414,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00414.log,
415,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00415.log,
416,RandomPlayer,260729564,1,260729564,30,game00416.log,
417,260729564,RandomPlayer,0,260729564,23,game00417.log,
418,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00418.log,
419,260729564,RandomPlayer,0,260729564,27,game00419.log,
420,RandomPlayer,260729564,0,RandomPlayer,29,game00420.log,
421,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00421.log,
422,RandomPlayer,260729564,1,260729564,40,game00422.log,
423,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00423.log,
424,RandomPlayer,260729564,1,260729564,24,game00424.log,
425,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00425.log,
426,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00426.log,
427,260729564,RandomPlayer,0,260729564,27,game00427.log,
428,RandomPlayer,260729564,1,260729564,16,game00428.log,
429,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00429.log,
430,RandomPlayer,260729564,1,260729564,42,game00430.log,
431,260729564,RandomPlayer,0,260729564,47,game00431.log,
432,RandomPlayer,260729564,1,260729564,30,game00432.log,
433,260729564,RandomPlayer,0,260729564,35,game00433.log,
434,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00434.log,
435,260729564,RandomPlayer,0,260729564,37,game00435.log,
436,RandomPlayer,260729564,1,260729564,34,game00436.log,
437,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00437.log,
438,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00438.log,
439,260729564,RandomPlayer,0,260729564,35,game00439.log,
440,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00440.log,
441,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00441.log,
442,RandomPlayer,260729564,1,260729564,24,game00442.log,
443,260729564,RandomPlayer,1,RandomPlayer,30,game00443.log,
444,RandomPlayer,260729564,0,RandomPlayer,27,game00444.log,
445,260729564,RandomPlayer,0,260729564,31,game00445.log,
446,RandomPlayer,260729564,1,260729564,16,game00446.log,
447,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00447.log,
448,RandomPlayer,260729564,1,260729564,20,game00448.log,
449,260729564,RandomPlayer,0,260729564,37,game00449.log,
450,RandomPlayer,260729564,1,260729564,20,game00450.log,
451,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00451.log,
452,RandomPlayer,260729564,1,260729564,22,game00452.log,
453,260729564,RandomPlayer,0,260729564,41,game00453.log,
454,RandomPlayer,260729564,1,260729564,30,game00454.log,
455,260729564,RandomPlayer,1,RandomPlayer,36,game00455.log,TIMEOUT
456,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00456.log,
457,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00457.log,
458,RandomPlayer,260729564,1,260729564,20,game00458.log,
459,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00459.log,
460,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00460.log,
461,260729564,RandomPlayer,0,260729564,23,game00461.log,
462,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00462.log,
463,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00463.log,
464,RandomPlayer,260729564,1,260729564,38,game00464.log,
465,260729564,RandomPlayer,1,RandomPlayer,20,game00465.log,TIMEOUT
466,RandomPlayer,260729564,1,260729564,14,game00466.log,
467,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00467.log,
468,RandomPlayer,260729564,1,260729564,30,game00468.log,
469,260729564,RandomPlayer,0,260729564,27,game00469.log,
470,RandomPlayer,260729564,1,260729564,30,game00470.log,
471,260729564,RandomPlayer,1,RandomPlayer,32,game00471.log,TIMEOUT
472,RandomPlayer,260729564,1,260729564,36,game00472.log,
473,260729564,RandomPlayer,1,RandomPlayer,26,game00473.log,
474,RandomPlayer,260729564,1,260729564,18,game00474.log,
475,260729564,RandomPlayer,0,260729564,41,game00475.log,
476,RandomPlayer,260729564,0,RandomPlayer,39,game00476.log,
477,260729564,RandomPlayer,0,260729564,25,game00477.log,
478,RandomPlayer,260729564,1,260729564,30,game00478.log,
479,260729564,RandomPlayer,1,RandomPlayer,26,game00479.log,
480,RandomPlayer,260729564,1,260729564,32,game00480.log,
481,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00481.log,
482,RandomPlayer,260729564,0,RandomPlayer,17,game00482.log,
483,260729564,RandomPlayer,0,260729564,41,game00483.log,
484,RandomPlayer,260729564,1,260729564,16,game00484.log,
485,260729564,RandomPlayer,0,260729564,29,game00485.log,
486,RandomPlayer,260729564,1,260729564,32,game00486.log,
487,260729564,RandomPlayer,1,RandomPlayer,40,game00487.log,TIMEOUT
488,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00488.log,
489,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00489.log,
490,RandomPlayer,260729564,1,260729564,30,game00490.log,
491,260729564,RandomPlayer,0,260729564,25,game00491.log,
492,RandomPlayer,260729564,1,260729564,24,game00492.log,
493,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00493.log,
494,RandomPlayer,260729564,0,RandomPlayer,15,game00494.log,
495,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00495.log,
496,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00496.log,
497,260729564,RandomPlayer,0,260729564,15,game00497.log,
498,RandomPlayer,260729564,1,260729564,20,game00498.log,
499,260729564,RandomPlayer,0,260729564,17,game00499.log,
500,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00500.log,
501,260729564,RandomPlayer,0,260729564,33,game00501.log,
502,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00502.log,
503,260729564,RandomPlayer,1,RandomPlayer,42,game00503.log,TIMEOUT
504,RandomPlayer,260729564,0,RandomPlayer,41,game00504.log,TIMEOUT
505,260729564,RandomPlayer,0,260729564,21,game00505.log,
506,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00506.log,
507,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00507.log,
508,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00508.log,
509,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00509.log,
510,RandomPlayer,260729564,0,RandomPlayer,37,game00510.log,
511,260729564,RandomPlayer,0,260729564,23,game00511.log,
512,RandomPlayer,260729564,0,RandomPlayer,21,game00512.log,
513,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00513.log,
514,RandomPlayer,260729564,1,260729564,14,game00514.log,
515,260729564,RandomPlayer,0,260729564,21,game00515.log,
516,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00516.log,
517,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00517.log,
518,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00518.log,
519,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00519.log,
520,RandomPlayer,260729564,1,260729564,38,game00520.log,
521,260729564,RandomPlayer,0,260729564,19,game00521.log,
522,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00522.log,
523,260729564,RandomPlayer,0,260729564,23,game00523.log,
524,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00524.log,
525,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00525.log,
526,RandomPlayer,260729564,1,260729564,44,game00526.log,
527,260729564,RandomPlayer,0,260729564,45,game00527.log,
528,RandomPlayer,260729564,0,RandomPlayer,35,game00528.log,TIMEOUT
529,260729564,RandomPlayer,0,260729564,17,game00529.log,
530,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00530.log,
531,260729564,RandomPlayer,1,RandomPlayer,42,game00531.log,TIMEOUT
532,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00532.log,
533,260729564,RandomPlayer,0,260729564,21,game00533.log,
534,RandomPlayer,260729564,1,260729564,42,game00534.log,
535,260729564,RandomPlayer,0,260729564,29,game00535.log,
536,RandomPlayer,260729564,0,RandomPlayer,41,game00536.log,TIMEOUT
537,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00537.log,
538,RandomPlayer,260729564,1,260729564,42,game00538.log,
539,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00539.log,
540,RandomPlayer,260729564,1,260729564,18,game00540.log,
541,260729564,RandomPlayer,0,260729564,35,game00541.log,
542,RandomPlayer,260729564,1,260729564,28,game00542.log,
543,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00543.log,
544,RandomPlayer,260729564,1,260729564,38,game00544.log,
545,260729564,RandomPlayer,0,260729564,23,game00545.log,
546,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00546.log,
547,260729564,RandomPlayer,0,260729564,25,game00547.log,
548,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00548.log,
549,260729564,RandomPlayer,1,RandomPlayer,28,game00549.log,TIMEOUT
550,RandomPlayer,260729564,1,260729564,40,game00550.log,
551,260729564,RandomPlayer,1,RandomPlayer,36,game00551.log,TIMEOUT
552,RandomPlayer,260729564,0,RandomPlayer,33,game00552.log,TIMEOUT
553,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00553.log,
554,RandomPlayer,260729564,0,RandomPlayer,17,game00554.log,
555,260729564,RandomPlayer,0,260729564,39,game00555.log,
556,RandomPlayer,260729564,1,260729564,20,game00556.log,
557,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00557.log,
558,RandomPlayer,260729564,1,260729564,34,game00558.log,
559,260729564,RandomPlayer,0,260729564,43,game00559.log,
560,RandomPlayer,260729564,1,260729564,28,game00560.log,
561,260729564,RandomPlayer,0,260729564,37,game00561.log,
562,RandomPlayer,260729564,1,260729564,38,game00562.log,
563,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00563.log,
564,RandomPlayer,260729564,0,RandomPlayer,27,game00564.log,
565,260729564,RandomPlayer,0,260729564,21,game00565.log,
566,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00566.log,
567,260729564,RandomPlayer,0,260729564,23,game00567.log,
568,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00568.log,
569,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00569.log,
570,RandomPlayer,260729564,0,RandomPlayer,39,game00570.log,
571,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00571.log,
572,RandomPlayer,260729564,1,260729564,40,game00572.log,
573,260729564,RandomPlayer,0,260729564,35,game00573.log,
574,RandomPlayer,260729564,1,260729564,32,game00574.log,
575,260729564,RandomPlayer,1,RandomPlayer,30,game00575.log,TIMEOUT
576,RandomPlayer,260729564,0,RandomPlayer,41,game00576.log,TIMEOUT
577,260729564,RandomPlayer,0,260729564,25,game00577.log,
578,RandomPlayer,260729564,1,260729564,28,game00578.log,
579,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00579.log,
580,RandomPlayer,260729564,1,260729564,18,game00580.log,
581,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00581.log,
582,RandomPlayer,260729564,1,260729564,26,game00582.log,
583,260729564,RandomPlayer,0,260729564,35,game00583.log,
584,RandomPlayer,260729564,0,RandomPlayer,33,game00584.log,TIMEOUT
585,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00585.log,
586,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00586.log,
587,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00587.log,
588,RandomPlayer,260729564,1,260729564,28,game00588.log,
589,260729564,RandomPlayer,1,RandomPlayer,42,game00589.log,TIMEOUT
590,RandomPlayer,260729564,1,260729564,42,game00590.log,
591,260729564,RandomPlayer,0,260729564,25,game00591.log,
592,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00592.log,
593,260729564,RandomPlayer,0,260729564,39,game00593.log,
594,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00594.log,
595,260729564,RandomPlayer,1,RandomPlayer,42,game00595.log,TIMEOUT
596,RandomPlayer,260729564,0,RandomPlayer,51,game00596.log,TIMEOUT
597,260729564,RandomPlayer,0,260729564,43,game00597.log,
598,RandomPlayer,260729564,1,260729564,28,game00598.log,
599,260729564,RandomPlayer,1,RandomPlayer,46,game00599.log,TIMEOUT
600,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00600.log,
601,260729564,RandomPlayer,1,RandomPlayer,30,game00601.log,TIMEOUT
602,RandomPlayer,260729564,0,RandomPlayer,45,game00602.log,TIMEOUT
603,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00603.log,
604,RandomPlayer,260729564,1,260729564,30,game00604.log,
605,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00605.log,
606,RandomPlayer,260729564,1,260729564,32,game00606.log,
607,260729564,RandomPlayer,1,RandomPlayer,34,game00607.log,TIMEOUT
608,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00608.log,
609,260729564,RandomPlayer,0,260729564,43,game00609.log,
610,RandomPlayer,260729564,1,260729564,38,game00610.log,
611,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00611.log,
612,RandomPlayer,260729564,1,260729564,34,game00612.log,
613,260729564,RandomPlayer,0,260729564,43,game00613.log,
614,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00614.log,
615,260729564,RandomPlayer,1,RandomPlayer,28,game00615.log,
616,RandomPlayer,260729564,1,260729564,24,game00616.log,
617,260729564,RandomPlayer,1,RandomPlayer,42,game00617.log,TIMEOUT
618,RandomPlayer,260729564,0,RandomPlayer,43,game00618.log,TIMEOUT
619,260729564,RandomPlayer,0,260729564,19,game00619.log,
620,RandomPlayer,260729564,1,260729564,34,game00620.log,
621,260729564,RandomPlayer,0,260729564,21,game00621.log,
622,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00622.log,
623,260729564,RandomPlayer,0,260729564,19,game00623.log,
624,RandomPlayer,260729564,1,260729564,22,game00624.log,
625,260729564,RandomPlayer,1,RandomPlayer,34,game00625.log,TIMEOUT
626,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00626.log,
627,260729564,RandomPlayer,0,260729564,33,game00627.log,
628,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00628.log,
629,260729564,RandomPlayer,0,260729564,19,game00629.log,
630,RandomPlayer,260729564,1,260729564,38,game00630.log,
631,260729564,RandomPlayer,1,RandomPlayer,26,game00631.log,TIMEOUT
632,RandomPlayer,260729564,0,RandomPlayer,35,game00632.log,
633,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00633.log,
634,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00634.log,
635,260729564,RandomPlayer,0,260729564,25,game00635.log,
636,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00636.log,
637,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00637.log,
638,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00638.log,
639,260729564,RandomPlayer,0,260729564,43,game00639.log,
640,RandomPlayer,260729564,1,260729564,24,game00640.log,
641,260729564,RandomPlayer,1,RandomPlayer,40,game00641.log,TIMEOUT
642,RandomPlayer,260729564,1,260729564,14,game00642.log,
643,260729564,RandomPlayer,0,260729564,39,game00643.log,
644,RandomPlayer,260729564,1,260729564,24,game00644.log,
645,260729564,RandomPlayer,0,260729564,31,game00645.log,
646,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00646.log,
647,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00647.log,
648,RandomPlayer,260729564,0,RandomPlayer,27,game00648.log,TIMEOUT
649,260729564,RandomPlayer,1,RandomPlayer,34,game00649.log,TIMEOUT
650,RandomPlayer,260729564,1,260729564,24,game00650.log,
651,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00651.log,
652,RandomPlayer,260729564,0,RandomPlayer,29,game00652.log,
653,260729564,RandomPlayer,0,260729564,41,game00653.log,
654,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00654.log,
655,260729564,RandomPlayer,0,260729564,29,game00655.log,
656,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00656.log,
657,260729564,RandomPlayer,0,260729564,27,game00657.log,
658,RandomPlayer,260729564,1,260729564,40,game00658.log,
659,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00659.log,
660,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00660.log,
661,260729564,RandomPlayer,1,RandomPlayer,40,game00661.log,TIMEOUT
662,RandomPlayer,260729564,1,260729564,38,game00662.log,
663,260729564,RandomPlayer,0,260729564,41,game00663.log,
664,RandomPlayer,260729564,1,260729564,26,game00664.log,
665,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00665.log,
666,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00666.log,
667,260729564,RandomPlayer,0,260729564,23,game00667.log,
668,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00668.log,
669,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00669.log,
670,RandomPlayer,260729564,1,260729564,30,game00670.log,
671,260729564,RandomPlayer,1,RandomPlayer,44,game00671.log,TIMEOUT
672,RandomPlayer,260729564,1,260729564,42,game00672.log,
673,260729564,RandomPlayer,0,260729564,23,game00673.log,
674,RandomPlayer,260729564,1,260729564,28,game00674.log,
675,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00675.log,
676,RandomPlayer,260729564,1,260729564,38,game00676.log,
677,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00677.log,
678,RandomPlayer,260729564,1,260729564,40,game00678.log,
679,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00679.log,
680,RandomPlayer,260729564,1,260729564,16,game00680.log,
681,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00681.log,
682,RandomPlayer,260729564,0,RandomPlayer,43,game00682.log,TIMEOUT
683,260729564,RandomPlayer,0,260729564,19,game00683.log,
684,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00684.log,
685,260729564,RandomPlayer,0,260729564,21,game00685.log,
686,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00686.log,
687,260729564,RandomPlayer,1,RandomPlayer,32,game00687.log,TIMEOUT
688,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00688.log,
689,260729564,RandomPlayer,1,RandomPlayer,34,game00689.log,TIMEOUT
690,RandomPlayer,260729564,1,260729564,28,game00690.log,
691,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00691.log,
692,RandomPlayer,260729564,1,260729564,24,game00692.log,
693,260729564,RandomPlayer,0,260729564,43,game00693.log,
694,RandomPlayer,260729564,1,260729564,24,game00694.log,
695,260729564,RandomPlayer,0,260729564,29,game00695.log,
696,RandomPlayer,260729564,0,RandomPlayer,31,game00696.log,TIMEOUT
697,260729564,RandomPlayer,0,260729564,23,game00697.log,
698,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00698.log,
699,260729564,RandomPlayer,1,RandomPlayer,34,game00699.log,TIMEOUT
700,RandomPlayer,260729564,1,260729564,22,game00700.log,
701,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00701.log,
702,RandomPlayer,260729564,1,260729564,24,game00702.log,
703,260729564,RandomPlayer,0,260729564,31,game00703.log,
704,RandomPlayer,260729564,1,260729564,36,game00704.log,
705,260729564,RandomPlayer,0,260729564,29,game00705.log,
706,RandomPlayer,260729564,1,260729564,20,game00706.log,
707,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00707.log,
708,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00708.log,
709,260729564,RandomPlayer,0,260729564,25,game00709.log,
710,RandomPlayer,260729564,1,260729564,20,game00710.log,
711,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00711.log,
712,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00712.log,
713,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00713.log,
714,RandomPlayer,260729564,1,260729564,32,game00714.log,
715,260729564,RandomPlayer,1,RandomPlayer,36,game00715.log,TIMEOUT
716,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00716.log,
717,260729564,RandomPlayer,0,260729564,35,game00717.log,
718,RandomPlayer,260729564,1,260729564,32,game00718.log,
719,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00719.log,
720,RandomPlayer,260729564,1,260729564,14,game00720.log,
721,260729564,RandomPlayer,0,260729564,27,game00721.log,
722,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00722.log,
723,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00723.log,
724,RandomPlayer,260729564,1,260729564,32,game00724.log,
725,260729564,RandomPlayer,0,260729564,37,game00725.log,
726,RandomPlayer,260729564,1,260729564,24,game00726.log,
727,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00727.log,
728,RandomPlayer,260729564,0,RandomPlayer,35,game00728.log,TIMEOUT
729,260729564,RandomPlayer,0,260729564,29,game00729.log,
730,RandomPlayer,260729564,1,260729564,34,game00730.log,
731,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00731.log,
732,RandomPlayer,260729564,1,260729564,22,game00732.log,
733,260729564,RandomPlayer,0,260729564,31,game00733.log,
734,RandomPlayer,260729564,1,260729564,20,game00734.log,
735,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00735.log,
736,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00736.log,
737,260729564,RandomPlayer,0,260729564,19,game00737.log,
738,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00738.log,
739,260729564,RandomPlayer,0,260729564,23,game00739.log,
740,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00740.log,
741,260729564,RandomPlayer,1,RandomPlayer,36,game00741.log,TIMEOUT
742,RandomPlayer,260729564,1,260729564,30,game00742.log,
743,260729564,RandomPlayer,0,260729564,37,game00743.log,
744,RandomPlayer,260729564,1,260729564,20,game00744.log,
745,260729564,RandomPlayer,1,RandomPlayer,32,game00745.log,TIMEOUT
746,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00746.log,
747,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00747.log,
748,RandomPlayer,260729564,1,260729564,20,game00748.log,
749,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00749.log,
750,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00750.log,
751,260729564,RandomPlayer,0,260729564,19,game00751.log,
752,RandomPlayer,260729564,1,260729564,36,game00752.log,
753,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00753.log,
754,RandomPlayer,260729564,0,RandomPlayer,27,game00754.log,TIMEOUT
755,260729564,RandomPlayer,1,RandomPlayer,30,game00755.log,
756,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00756.log,
757,260729564,RandomPlayer,0,260729564,23,game00757.log,
758,RandomPlayer,260729564,1,260729564,42,game00758.log,
759,260729564,RandomPlayer,0,260729564,23,game00759.log,
760,RandomPlayer,260729564,1,260729564,38,game00760.log,
761,260729564,RandomPlayer,0,260729564,33,game00761.log,
762,RandomPlayer,260729564,0,RandomPlayer,15,game00762.log,
763,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00763.log,
764,RandomPlayer,260729564,1,260729564,36,game00764.log,
765,260729564,RandomPlayer,0,260729564,21,game00765.log,
766,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00766.log,
767,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00767.log,
768,RandomPlayer,260729564,1,260729564,34,game00768.log,
769,260729564,RandomPlayer,1,RandomPlayer,16,game00769.log,
770,RandomPlayer,260729564,1,260729564,20,game00770.log,
771,260729564,RandomPlayer,0,260729564,23,game00771.log,
772,RandomPlayer,260729564,1,260729564,20,game00772.log,
773,260729564,RandomPlayer,1,RandomPlayer,28,game00773.log,TIMEOUT
774,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00774.log,
775,260729564,RandomPlayer,0,260729564,43,game00775.log,
776,RandomPlayer,260729564,0,RandomPlayer,31,game00776.log,TIMEOUT
777,260729564,RandomPlayer,1,RandomPlayer,34,game00777.log,
778,RandomPlayer,260729564,1,260729564,28,game00778.log,
779,260729564,RandomPlayer,1,RandomPlayer,40,game00779.log,TIMEOUT
780,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00780.log,
781,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00781.log,
782,RandomPlayer,260729564,GAMEOVER DRAW,NOBODY,56,game00782.log,
783,260729564,RandomPlayer,0,260729564,21,game00783.log,
784,RandomPlayer,260729564,1,260729564,30,game00784.log,
785,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00785.log,
786,RandomPlayer,260729564,1,260729564,38,game00786.log,
787,260729564,RandomPlayer,1,RandomPlayer,46,game00787.log,
788,RandomPlayer,260729564,0,RandomPlayer,27,game00788.log,TIMEOUT
789,260729564,RandomPlayer,0,260729564,25,game00789.log,
790,RandomPlayer,260729564,1,260729564,22,game00790.log,
791,260729564,RandomPlayer,0,260729564,43,game00791.log,
792,RandomPlayer,260729564,1,260729564,46,game00792.log,
793,260729564,RandomPlayer,1,RandomPlayer,28,game00793.log,
794,RandomPlayer,260729564,0,RandomPlayer,43,game00794.log,TIMEOUT
795,260729564,RandomPlayer,0,260729564,35,game00795.log,
796,RandomPlayer,260729564,1,260729564,24,game00796.log,
797,260729564,RandomPlayer,GAMEOVER DRAW,NOBODY,56,game00797.log,
798,RandomPlayer,260729564,1,260729564,20,game00798.log,
799,260729564,RandomPlayer,1,RandomPlayer,32,game00799.log,TIMEOUT
800,RandomPlayer,260729564,0,RandomPlayer,15,game00800.log,
